Complexity,Loss,Equation
1,0.0010033802,"x2"
3,0.0009695348,"x2 * 1.0088781"
5,0.0009586463,"(x4 * -0.014673868) + x2"
6,0.00094754464,"x2 * exp(0.019554192 * x8)"
7,0.0009138182,"((x8 * 0.019554375) + 1.0089481) * x2"
8,0.0009128645,"x2 * ((sin(x8) * 0.021803336) + 1.0089396)"
9,0.00087807176,"x2 - (x4 * ((x8 + x1) * 0.027095705))"
10,0.0008624978,"x2 + (((x8 + 0.47221094) * -0.045249436) * sin(x4))"
11,0.00086054706,"(((exp(x8) + -0.6488672) * -0.040445343) * sin(x4)) + x2"
12,0.00085111073,"x2 + (sin(x4) * (((x8 + 0.48569384) - x7) * -0.046635646))"
13,0.00084371556,"x2 + (((x7 - x6) - (exp(x8) * sin(x4))) * 0.025866818)"
14,0.0008398634,"((x9 - (((x8 * 5.6986837) + 2.6436477) * sin(x4))) * 0.008018432) + x2"
15,0.0008394543,"x2 + ((x9 - (sin(x4) * ((sin(x8) + 0.45328897) * 5.24347))) * 0.009457416)"
16,0.0008286093,"x2 + ((x9 - (sin(x4) * (((x8 + 0.4866113) - x7) * 5.335802))) * 0.008643261)"
17,0.0008271695,"((x9 - ((sin(x4) * 5.78547) * (sin(x8) + (0.44407737 - x7)))) * 0.008781214) + x2"
18,0.00082301884,"x2 + (0.008729854 * ((x9 - (sin(x4) * (5.2400265 * ((x8 - x6) + 0.46942726)))) + x7))"
