Complexity,Loss,Equation
1,0.00021372033,"x1"
3,8.780712e-5,"x1 - 0.011221109"
5,2.1311027e-6,"(x3 * 0.022400102) + x1"
6,2.1308142e-6,"x1 + sin(x3 * 0.02240112)"
7,2.1101803e-6,"((x3 - 0.006480934) * 0.022222456) + x1"
