Complexity,Loss,Equation
1,0.13192613,"1.338285"
3,0.08783015,"x2 + 1.407444"
4,0.0072249174,"sqrt(2.3417773 - x1)"
6,0.0051877103,"sqrt(2.2672708 - x1) + 0.026173994"
7,0.0042040744,"sqrt(3.27983 - exp(x1 / 1.551011))"
8,0.0013956627,"(sqrt(1.4305636 - x1) * 0.6467884) + 0.7449229"
9,0.000329415,"sqrt(abs((x1 * 0.44886824) + -0.6580033)) + 0.7096333"
10,4.1921932e-5,"((0.9782098 - x1) * 0.90055716) + sqrt(x1 + 0.3829578)"
