Complexity,Loss,Equation
1,0.006061278,"x3"
3,0.0060505,"x3 + -0.003294386"
4,0.0047361604,"cos(x6) * x3"
5,0.004612565,"x3 * cos(sin(x6))"
6,0.004551865,"x3 * cos(x6 - x7)"
7,0.0037893471,"cos(sin(x7 + x6)) * x3"
8,0.0037868095,"x3 * cos(sin(sin(x7) + x6))"
9,0.0037764988,"x3 * cos(sin((x7 * 0.91506106) + x6))"
