Complexity,Loss,Equation
1,0.00037673835,"x4"
3,0.0002674235,"x4 * 1.021102"
5,9.426185e-5,"(x5 * 0.050478052) + x4"
6,9.413373e-5,"sin(x5 * 0.05063591) + x4"
7,9.401233e-5,"x4 + sin(sin(x5 * 0.05079438))"
8,9.253169e-5,"(sin(x5 * 0.2588297) * 0.20764184) + x4"
10,9.1504124e-5,"(sin(x5 * 0.2968632) * 0.19467433) + (x4 * 0.99707353)"
11,9.042852e-5,"x4 + ((sin(sin(x5 * x6)) + x5) * 0.049034525)"
12,8.970576e-5,"x4 + (0.048597895 * (x5 + sin(sin(x5 * sin(x6)))))"
13,8.873152e-5,"x4 + ((sin(x6 * (x5 + sin(x5))) + x5) * 0.04906889)"
14,8.794595e-5,"x4 + ((sin(sin(x6 * (x5 + sin(x5)))) + x5) * 0.04906889)"
15,8.407983e-5,"x4 + ((sin((sin(exp(x2)) + sin(x5)) * x6) + x5) * 0.04906889)"
16,8.3931416e-5,"x4 + ((sin((sin(sin(exp(x2))) + sin(x5)) * x6) + x5) * 0.04906889)"
17,8.331543e-5,"(0.04906889 * (x5 + sin(x6 * ((-0.18323892 + sin(exp(x2))) + sin(x5))))) + x4"
18,8.269761e-5,"(((sin(sin(exp(x2)) + (sin(x5) * 1.6665365)) * sin(x6)) + x5) * 0.049486954) + x4"
