Complexity,Loss,Equation
1,0.06845567,"x5"
3,0.06806497,"x5 / 1.071816"
5,0.065907046,"x5 - (x6 * -0.431329)"
6,0.06515744,"x5 + sin(x6 - x7)"
7,0.06414669,"x5 + sin(sin(x6 - x7))"
8,0.0622543,"x5 + sin(x5 * (x7 + x6))"
9,0.06192859,"x5 + sin(sin(x5 * (x7 + x6)))"
10,0.061774317,"(0.9294385 * x5) + sin(x5 * (x7 + x6))"
